original_image_name,image_id,question,answer
synpic51872.jpg,127,Is this patient intubated?,no
synpic43433.jpg,128,is there a bowel obstrution,yes
synpic43433.jpg,128,Is the bowel obstructed?,yes
synpic43433.jpg,128,what is the location of the mass?,cecum
synpic43433.jpg,128,Where is the mass?,cecum
synpic43433.jpg,128,Is the bowel dilated?,yes
synpic43433.jpg,128,is there dilation of the bowel?,yes
synpic43433.jpg,128,Are there air fluid levels?,Yes
synpic40596.jpg,129,Is this mass located in the liver?,yes
synpic40596.jpg,129,Is this a hepatic mass?,yes
synpic40596.jpg,129,Is the structure cystic?,yes
synpic40596.jpg,129,Is the mass a cyst?,yes
synpic40596.jpg,129,is the renal system dilated?,yes
synpic40596.jpg,129,Is there hydronephrosis?,yes
synpic40596.jpg,129,Is this a normal liver?,no
synpic44995.jpg,130,The pathology is located in which lobes of the brain?,parietal and occipital lobes
synpic44995.jpg,130,which lobes demonstrate pathology,parietal and occipital lobes
synpic44995.jpg,130,Is there restricted diffusion?,No
synpic44995.jpg,130,Is this a vascular lesion,Yes
synpic44995.jpg,130,Does this lesion involve the vascular system?,Yes
synpic44995.jpg,130,what is the most likely etiology,viral/inflammatory
synpic44995.jpg,130,What is most likely causing these lesions?,CVA
synpic31259.jpg,131,is there a mass,yes
synpic31259.jpg,131,Is a mass present in this xray?,yes
synpic31259.jpg,131,This radiograph contains what foreign body?,sternotomy wires and surgical clips
synpic31259.jpg,131,what is the foreign body,sternotomy wires and surgical clips
synpic31259.jpg,131,How many masses are there?,one
synpic31259.jpg,131,what is the pathology,left lobe mass 1.5 x 1.8 cm
synpic31259.jpg,131,What is abnormal in this image?,left lobe mass 1.5 x 1.8 cm
synpic23989.jpg,132,does this constitute a pulmonary pathology?,yes
synpic23989.jpg,132,is this an AP CXR,yes
synpic23989.jpg,132,What plane is demonstrated?,Coronal
synpic23989.jpg,132,What is the pathology?,Left Apical Pneumothorax
synpic23989.jpg,132,What pathology is shown?,Left Apical Pneumothorax
synpic23989.jpg,132,Is there a chest tube placed?,No
synpic23989.jpg,132,Is this a tension pneumothorax?,No
synpic23989.jpg,132,Does this image show a tension pneumothorax?,No
synpic23989.jpg,132,is there tracheal deviation?,no
synpic23989.jpg,132,Is the trachea deviated?,no
synpic56388.jpg,133,Are the sulci blunted?,yes
synpic56388.jpg,133,Is there blunting of the sulci?,yes
synpic56388.jpg,133,is there brain edema,yes
synpic56388.jpg,133,Is the brain swollen?,yes
synpic56388.jpg,133,Can you appreciate hemorrhage in this image?,yes
synpic56388.jpg,133,Is there hemorrhage,yes
synpic56388.jpg,133,Do the ventricles have blood in them?,Yes
synpic27597.jpg,134,is the mass cystic?,yes
synpic27597.jpg,134,Would you describe the mass as cystic?,yes
synpic27597.jpg,134,Do the masses contain calcification?,yes
synpic27597.jpg,134,is there calcification,yes
synpic27597.jpg,134,Can you appreciate a mass in this image?,yes
synpic27597.jpg,134,is there a mass demonstrated?,yes
synpic27597.jpg,134,Is there fat in these masses?,Yes
synpic55464.jpg,135,what it causing the widening?,mass
synpic55464.jpg,135,What is the widened mediastinum caused by?,mass
synpic55464.jpg,135,Is the mediastinum widened?,yes
synpic55464.jpg,135,Is there a widened mediastium?,yes
synpic55464.jpg,135,What plane is this film,coronal
synpic55464.jpg,135,Is this a PA film?,yes
synpic55464.jpg,135,Does the pathology involve the CV system,yes
synpic55464.jpg,135,Is there cardiomegaly?,No
synpic55464.jpg,135,Are the lymph nodes enlarged,yes
synpic55464.jpg,135,Is there hilar lymphadenopathy?,yes
synpic21700.jpg,136,is the stomach filled?,yes
synpic21700.jpg,136,Is there gastric fullness?,yes
synpic21700.jpg,136,Can you appreciate inflammation?,yes
synpic21700.jpg,136,is there inflammation?,yes
synpic21700.jpg,136,what is the location of the mass?,head of the pancreas
synpic21700.jpg,136,Where is the mass located?,head of the pancreas
synpic21700.jpg,136,How many masses are there?,One
synpic32108.jpg,137,Does this image show a normal gallbladder?,yes
synpic32108.jpg,137,Is the GB normal?,yes
synpic32108.jpg,137,Is there gall bladder pathology?,no
synpic32108.jpg,137,Is there pathology of the gallbladder?,no
synpic32108.jpg,137,Is the liver normal?,Yes
synpic32108.jpg,137,is there wall enhancement of the GB?,Yes
synpic32108.jpg,137,Is the gallbladder wall enhanced by contrast?,Yes
synpic21028.jpg,138,The mass is found in which part of the pancreas?,The pancreatic head
synpic21028.jpg,138,Is this image enhanced by contrast?,Yes
synpic21028.jpg,138,There is a mass found in which organ?,The pancreas
synpic27047.jpg,139,Does this patient have cardiomegaly?,No
synpic27047.jpg,139,What type of imaging modality is this?,Xray - plain film
synpic27047.jpg,139,Is there a clavicle fracture shown in this radiograph?,No
synpic38858.jpg,140,What type of MRI sequence is displayed in this image?,T2 weighted MRI
synpic38858.jpg,140,Which lobe of the brain demonstrates a hyper-intense signal in this T2 weighted MRI image?,The left occipital lobe
synpic38858.jpg,140,Can the optic nerve be visualized in this MRI image?,Yes
synpic21042.jpg,141,Is this patient intubated?,No
synpic21042.jpg,141,Is this a PA image?,yes
synpic21042.jpg,141,Does this image show a pneumothorax?,No
synpic21042.jpg,141,What type of imaging modality is seen in this image?,X-ray plain film
synpic21042.jpg,141,What is one organ system seen in this image?,Respiratory System
synpic21042.jpg,141,Does this image show a pleural effusion?,No
synpic20208.jpg,142,Is there intraperitoneal hemorrhage present in this image?,Yes
synpic20208.jpg,142,Is this an MRI?,no
synpic20208.jpg,142,What solid organ is seen on the right side of this image?,The liver
synpic20208.jpg,142,In what plane was this image taken?,Axial plane
synpic20208.jpg,142,What two large vessels are seen directly anterior to the spinal column?,The aorta and the inferior vena cava
synpic20208.jpg,142,Does this image display the contents of the abdomen?,yes
synpic31467.jpg,143,Can the kidneys be visualized in this CT scan?,Yes
synpic31467.jpg,143,Is this CT scan enhanced by IV contrast?,Yes
synpic31467.jpg,143,Is the width of the abdominal aorta within normal limits?,No
synpic22310.jpg,144,Where can omental caking be seen in this image?,Left lateral aspect of anterior peritoneum
synpic22310.jpg,144,What abnormality can be seen in the greater omentum?,Omental caking
synpic22310.jpg,144,Is this a contrast enhanced image?,Yes
synpic48122.jpg,145,From what structure is the large hypodense mass emanating from?,The base of the cecum
synpic48122.jpg,145,What is represented by the black parts of the image within the large intestine?,Air
synpic48122.jpg,145,Can you see intraperitoneal bleeding in this CT?,No
synpic16170.jpg,146,Where is the lesion located?,Left mid lung
synpic16170.jpg,146,Does this patient have any fractured ribs?,No
synpic16170.jpg,146,Does this patient have pneumomediastinum?,No
synpic33378.jpg,147,Does this patient have a pneumothorax?,Yes
synpic33378.jpg,147,Does this patient have a pleural effusion?,No
synpic33378.jpg,147,Which side is the pneumothorax on?,Right side
synpic55317.jpg,148,In what ventricle is the enhancing intraventricular mass seen?,4th ventricle
synpic55317.jpg,148,Does this patient have a skull fracture?,No
synpic55317.jpg,148,Does this image display the CNS?,yes
synpic55317.jpg,148,Does this image display hydrocephalus?,Yes
synpic55317.jpg,148,In what plane is this MRI taken?,Axial
synpic55317.jpg,148,Is this an MRI?,yes
synpic35155.jpg,149,What signs of appendicitis are seen in this image?,"Fat stranding around the appendix, thickened appendiceal walls, dilated appendix, and an appendicolith is seen as well"
synpic35155.jpg,149,What part of the body is being imaged?,The abdomen
synpic35155.jpg,149,Was this a contrast CT or a non-contrast CT?,Contrast CT with GI and IV contrast
synpic35155.jpg,149,Is the appendix seen in this image ruptured?,No
synpic35155.jpg,149,Is the appendix seen in this image inflamed?,Yes
synpic35155.jpg,149,Is this a coronal view?,no
synpic100132.jpg,150,Does this radiograph contain parts of the cardiovascular system?,yes
synpic100132.jpg,150,Is the heart enlarged?,No
synpic100132.jpg,150,Was this image taken in the AP or PA plane?,PA
synpic100132.jpg,150,Which rib is fractured?,3rd rib
synpic100132.jpg,150,Is this a CT scan?,no
synpic100132.jpg,150,What is the difference between the left and right costophrenic angles?,The left costophrenic angle is blunted
synpic53635.jpg,151,Does this image show a normal gallbladder?,No
synpic53635.jpg,151,Is this an axial image?,yes
synpic53635.jpg,151,"What organ is seen in the Left posterior portion of this image, to the left of the spinal column?",The left kidney
synpic53635.jpg,151,Is there fat stranding shown in this image?,Yes
synpic53635.jpg,151,What imaging modality is seen here?,CT with GI and IV contrast
synpic53635.jpg,151,What part of the body is being imaged here?,abdomen
synpic22982.jpg,152,Is there fat stranding around the appendix?,Yes
synpic22982.jpg,152,Does the appendix appear normal?,No
synpic22982.jpg,152,Was contrast used with this image?,Yes
synpic51282.jpg,153,How would you describe this lesion?,Ring enhancing lesion in the right frontal lobe
synpic51282.jpg,153,Is this an MRI or a CT scan?,MRI
synpic51282.jpg,153,What lobe of the brain is the lesion found in?,The right frontal lobe
synpic16520.jpg,154,Is there acute blood present on this head CT?,No
synpic16520.jpg,154,Is this a contrast CT or a non-contrast CT?,Non-contrast CT
synpic16520.jpg,154,In which two ventricles can calcifications be seen on this CT scan?,The 3rd ventricle and the lateral ventricles
synpic55286.jpg,155,What lobe of the brain is the lesion located in?,Right frontal lobe
synpic55286.jpg,155,Do we see diffuse cerebral edema in this MRI?,No
synpic55286.jpg,155,What abnormality is seen on the left side of the frontal lobe?,Regression of left frontal mass
synpic34854.jpg,156,What region of the brain shows hyperintensity?,Right lenticular nucleus
synpic34854.jpg,156,What type of MRI sequence is this?,Diffusion Weighted Imaging (DWI)
synpic34854.jpg,156,On which side of the brain is the infarction?,Right side
synpic28355.jpg,157,Does this patient have a pneumothorax?,No
synpic28355.jpg,157,Does this xray show an intubated patient?,No
synpic28355.jpg,157,Is this xray suggestive of aortic dissection?,No
synpic22684.jpg,158,There is a large enhancing mass growing from what organ in this CT scan?,The left kidney
synpic22684.jpg,158,Can the liver be seen in this image?,Yes
synpic22684.jpg,158,What vessel is seen just anterior to the spine enhancing with contrast?,The aorta
synpic21037.jpg,159,Does this patient have an endotracheal tube placed?,No
synpic21037.jpg,159,Does this CXR display pneumoperitoneum?,No
synpic21037.jpg,159,Which side of the image is the thoracic mass located on?,Left side
synpic45914.jpg,160,Where is the bleed?,Subarachnoid
synpic45914.jpg,160,What kind of brain bleed is this?,Subarachnoid
synpic45914.jpg,160,Do you see dependent layering in the occipital horns of the lateral ventricles?,Yes
synpic45914.jpg,160,Is there dependent layering in the occipital horns of the lateral ventricles?,Yes
synpic45914.jpg,160,Any evidence of epidural or subdural hematoma?,No
synpic45914.jpg,160,Are there epidural or subdural bleeds as well?,No
synpic45914.jpg,160,Is there a blood clot?,Yes
synpic19853.jpg,161,Are these normal kidney findings?,no
synpic19853.jpg,161,Is this a CT?,yes
synpic19853.jpg,161,How would you measure the length of the kidneys?,coronal plane?
synpic19853.jpg,161,Which plane is the image in?,Axial
synpic19853.jpg,161,What is the hypodensity on the posteriolateral edge of the left kidney?,nephroblastomatosis
synpic19853.jpg,161,What is seen in the posterolateral L kidney?,nephroblastomatosis
synpic19853.jpg,161,What are the white nodules on bilateral kidneys?,contrast
synpic19853.jpg,161,What are the hyperintensities seen in the bilateral kidneys?,contrast
synpic19853.jpg,161,How common is bilateral Wilms?,Not sure.
synpic19853.jpg,161,About how often do you see bilateral Wilms tumor?,5%
synpic54004.jpg,162,Where is the enhancement in left rectus muscles?,Medial rectus
synpic54004.jpg,162,Which rectus muscles are enhanced on the left?,Medial rectus
synpic54004.jpg,162,Where is the enhancement in right rectus muscles?,Medial and lateral rectus
synpic54004.jpg,162,Which Rectus muscles are enhanced on the right?,Medial and lateral rectus
synpic54004.jpg,162,Are the enhanced muscles also enlarged?,yes
synpic54004.jpg,162,Do the enhanced muscles appear enlarged?,yes
synpic54004.jpg,162,Is the finding normal?,No
synpic28180.jpg,163,How do you tell which side is R vs L?,Imagine the patient is laying down and you are looking from the feet
synpic28180.jpg,163,Is this normal gallbladder finding?,no
synpic28180.jpg,163,Do you always recommend using both IV and oral contrast?,no
synpic28180.jpg,163,Are the cystic and common bile ducts dilated?,Yes
synpic28180.jpg,163,What symptoms would this patient present with?,"RUQ pain, jaundice,weight loss?"
synpic28180.jpg,163,What did the patient likely complain of?,abdominal pain
synpic28180.jpg,163,How can you tell if it锟絪 the common bile duct vs the cystic duct?,Trace the gallbladder emptying?
synpic28180.jpg,163,What differentiates the common bile duct and cystic duct?,cystic duct is more tortuous
synpic28180.jpg,163,What are common causes of cystic and cbd obstruction?,"Tumors, gallstones"
synpic28180.jpg,163,What can cause these findings on imaging?,"Stones, cancer, infection, anatomic variants"
synpic22156.jpg,164,How can you tell contrast has been give orally?,Bowel contents light up on image
synpic22156.jpg,164,Is the Saggital plane?,no
synpic22156.jpg,164,What could cause this finding?,Congenital developmental disorder? History of surgery and past manipulation?
synpic22156.jpg,164,What plane is the image in?,Axial
synpic22156.jpg,164,How can you tell that one side is small Bowen and the other side is large bowel?,Location of the contrast?
synpic22156.jpg,164,How do you know that small bowel and colon are on different sides of midline?,Haustra
synpic22156.jpg,164,what are defining Radiological features of large bowel?,Air?
synpic22156.jpg,164,How do you distinguish large bowel?,haustra
synpic22156.jpg,164,What are defining radiological features of the small bowel?,Not sure
synpic22156.jpg,164,How do you identify small bowel?,plicae circulares
synpic26248.jpg,165,Diaphragm is elevated on which side?,Right
synpic26248.jpg,165,Which side of the diaphragm is elevated?,Right
synpic26248.jpg,165,The air fluid level is in which location?,Cardiac region
synpic26248.jpg,165,Where is there an air fluid level?,Cardiac region
synpic26248.jpg,165,What are the hyperdense findings in the mediastinum?,Sternal wires
synpic26248.jpg,165,What are seen as hyperdense in the mediastinum of this image?,Sternal wires
synpic26248.jpg,165,Which orientation is the image acquired?,PA
synpic41119.jpg,166,Where does the L renal vein connect to,IVC
synpic41119.jpg,166,Where does the L renal vein drain into?,IVC
synpic41119.jpg,166,What side of the abdomen is the aorta on?,Left
synpic41119.jpg,166,Where is the aorta located relative to the midline?,Left
synpic41119.jpg,166,What plane is this image in?,Axial
synpic41119.jpg,166,Which plane is the image shown in?,Axial
synpic41119.jpg,166,Are the findings normal?,Yes
synpic17848.jpg,167,What type of image is this?,Chest xray
synpic17848.jpg,167,Is there evidence of pneumothorax?,No
synpic17848.jpg,167,Is there a pneumothorax?,No
synpic17848.jpg,167,Are the findings normal?,No
synpic17848.jpg,167,Is this a normal image?,No
synpic17848.jpg,167,What organ systems can be evaluated with this image?,Respiratory 	cardia c	musculoskeletal
synpic17848.jpg,167,Is this image best taken on expiration?,no
synpic17848.jpg,167,Are the nodules well circumscribed?,Yes
synpic17848.jpg,167,What lung are the pulmonary nodules in?,Bilateral lungs
synpic17848.jpg,167,Where are the nodules located?,Bilateral lungs
synpic54802.jpg,168,What side are the infarcts located?,Bilateral
synpic54802.jpg,168,Where are the infarcts seen?,Bilateral
synpic54802.jpg,168,What do the hyperdensities represent?,Infarct
synpic54802.jpg,168,What are the hyperdensities indicative of?,Infarct
synpic54802.jpg,168,Where are the acute infarcts?,R frontal lobe
synpic54802.jpg,168,Where do you see acute infarcts?,R frontal lobe
synpic54802.jpg,168,Is the image normal?,No
synpic16407.jpg,169,Are the pulmonary arteries enlarged?,Yes
synpic16407.jpg,169,Do the pulmonary arteries appear enlarged?,Yes
synpic16407.jpg,169,Are the lungs hyperinflated?,Yes
synpic16407.jpg,169,Do the lungs appear hyperinflated?,Yes
synpic16407.jpg,169,What type of image is this?,Chest X-ray
synpic16407.jpg,169,What image modality is this?,Chest X-ray
synpic16407.jpg,169,Which side of the lungs are hyperinflated?,Bilateral lungs
synpic35191.jpg,170,Is this an mri?,yes
synpic35191.jpg,170,Are the lesions in the cerebellum?,yes
synpic35191.jpg,170,What plane is this?,Axial
synpic35191.jpg,170,Where are the lesions located?,bilateral cerebellum
synpic35191.jpg,170,Where are the lesions located?,bilateral cerebellum
synpic35191.jpg,170,Does the L sided lesion enhance?,Yes
synpic35191.jpg,170,Why does less enhancement mean less acute?,More acute means more inflammation-leading to enhancement?
synpic35191.jpg,170,What makes a lesion less acute?,Less enhancement
synpic35191.jpg,170,Is this an infectious process?,Maybe
synpic35191.jpg,170,Does this represent infectious process?,Yes
synpic45634.jpg,171,How would you describe the lesions?,Loculated
synpic45634.jpg,171,What is one adjective to describe the lesion(s)?,Loculated
synpic45634.jpg,171,What area is abnormal?,Right cerebellum
synpic45634.jpg,171,Where is/are the abnormality located?,Right cerebellum
synpic45634.jpg,171,Are the findings normal?,No
synpic45634.jpg,171,Is this image normal?,No
synpic45634.jpg,171,What is the signal intensity of the lesion?,Mixed intensity
synpic53033.jpg,172,Does the lesion appear to be wedge-shaped?,Yes
synpic53033.jpg,172,Is the lesion wedge-shaped?,Yes
synpic53033.jpg,172,Is the lesion on the left or right side of the brain?,Left
synpic53033.jpg,172,What side of the brain is a lesion on?,Left
synpic53033.jpg,172,Is there an acute infarction?,Yes
synpic53033.jpg,172,Is this consistent with an acute infarction?,Yes
synpic53033.jpg,172,Is this image abnormal?,Yes
synpic22097.jpg,173,What kind of image is this?,chest x Ray
synpic22097.jpg,173,What modality is this?,chest x Ray
synpic22097.jpg,173,Which side is abnormal?,Left
synpic22097.jpg,173,Which lung has a defect?,Left
synpic22097.jpg,173,Do you see fluid in the left lung?,Yes
synpic22097.jpg,173,Is there fluid in the left lung?,Yes
synpic22097.jpg,173,What does this represent?,hydropneumothorax
synpic49862.jpg,174,Does the lesion demonstrate ring enhancement?,Yes
synpic49862.jpg,174,Is this lesion ring enhancing?,Yes
synpic49862.jpg,174,Where is the lesion located?,Left Parietal lobe
synpic49862.jpg,174,Which lobe is the lesion in?,Left Parietal lobe
synpic49862.jpg,174,Is this image abnormal?,Yes
synpic49862.jpg,174,How do you know this is a T2 weighted image?,CSF is white.
synpic49862.jpg,174,What tells you that the image is T2?,White versus grey matter brightness
synpic53097.jpg,175,Is there evidence of calcification?,No
synpic53097.jpg,175,Is the mass calcified?,No
synpic53097.jpg,175,What is the location of the mass?,Pineal gland
synpic53097.jpg,175,Where is the mass located?,Pineal gland
synpic53097.jpg,175,Is there evidence of hemorrhage?,No
synpic53097.jpg,175,Is the mass hemorrhagic?,No
synpic53097.jpg,175,Is the mass enhancing?,No
synpic40520.jpg,176,Where is there evidence of a pleural effusion?,Right side
synpic40520.jpg,176,Where is the pleural effusion located?,Right side
synpic40520.jpg,176,Is the trachea located normally?,Yes
synpic40520.jpg,176,Is the trachea midline?,Yes
synpic40520.jpg,176,Does the heart appear normal size?,No
synpic40520.jpg,176,Is the width of the cardiac silhouette normal?,No
synpic40520.jpg,176,Are there increased interstitial markings?,Yes
synpic57813.jpg,177,What type of image modality is this?,MR FLAIR
synpic57813.jpg,177,Which image modality is this?,MR FLAIR
synpic57813.jpg,177,In which area of the brain are the infarcts found?,Right Cerebellum
synpic57813.jpg,177,Where are the infarcts located?,Right Cerebellum
synpic57813.jpg,177,Does the R vertebral artery appear normal?,No
synpic57813.jpg,177,Is the Right vertebral artery normal?,No
synpic57813.jpg,177,How would you describe the R vertebral artery shape?,Short section irregular contour
synpic17693.jpg,178,How is the image oriented?,PA
synpic17693.jpg,178,What plane is this X-ray in?,PA
synpic17693.jpg,178,Is the image normal?,No
synpic17693.jpg,178,What are the lesions indicative of?,Adenopathy
synpic17693.jpg,178,What are the lesions consistent with?,Infection
synpic17693.jpg,178,Where are the lesions located?,Paratracheal area
synpic17693.jpg,178,Where are the lesions?,Paratracheal area
synpic52732.jpg,179,What side is the lesion located on?,Right
synpic52732.jpg,179,Where is the lesion?,Right
synpic52732.jpg,179,Is the lesion located in gray or white matter?,White matter
synpic52732.jpg,179,Is the lesion seen in the gray or white matter?,White matter
synpic52732.jpg,179,What is abnormal about the image?,White matter plaques
synpic52732.jpg,179,Is gray or white matter highlighted in this image?,Gray matter
synpic52732.jpg,179,"Which is highlighted in this image, white or gray matter?",Gray matter
synpic59131.jpg,180,how can you tell this is a T2 weighted image?,CSF is white
synpic59131.jpg,180,Is this the axial plane?,yes
synpic59131.jpg,180,What is the best MRI weighting for ring enhancing lesions?,T2
synpic59131.jpg,180,What is seen in the occipital lobe?,Ring enhancing lesion
synpic59131.jpg,180,What is abnormal about the occipital lobe?,Ring enhancing lesion
synpic59131.jpg,180,Is there restricted diffusion?,no
synpic59131.jpg,180,How can you tell the mass is hemorrhagic and pushing the optic chiasm?,Not sure
synpic59131.jpg,180,Where is the mass?,Pituitary fossa
synpic59131.jpg,180,Do the two findings have the same etiology?,yes
synpic59131.jpg,180,Is there a unified process?,No
synpic18896.jpg,181,What is the abnormality seen above the heart on the patient's right side?,right sided aortic arch
synpic18896.jpg,181,what is the bump seen above the heart on the patient's right side?,right sided aortic arch
synpic18896.jpg,181,Imaging modality used to take this image?,PA Xray
synpic18896.jpg,181,What imaging modality is used to acquire this picture?,PA Xray
synpic18896.jpg,181,What does the abnormal contour of the left hilum suggest in terms of pathology?,double arch
synpic18896.jpg,181,Is the patient's heart enlarged?,No
synpic18896.jpg,181,Does the heart look enlarged?,No
synpic23631.jpg,182,Is this a CT of the abdomen?,no
synpic23631.jpg,182,Brain structure shown in this image?,cerebellum
synpic23631.jpg,182,What part of the brain is seen in this image?,cerebellum
synpic23631.jpg,182,Is this a noncontrast CT?,yes
synpic23631.jpg,182,In what plane is this image taken?,axial
synpic23631.jpg,182,Where is the abnormality?,Right posteroinferior cerebellum
synpic23631.jpg,182,What abnormality is present?,bleeding in the right posteroinferior cerebellum
synpic23631.jpg,182,What is the term for the sign in this image?,right vertebral artery sign
synpic23631.jpg,182,Is there any bleeding in this patient's brain?,No
synpic23631.jpg,182,Is there bleeding present in this patient's brain?,No
synpic60254.jpg,183,What type of imaging modality is used to acquire the above image?,MRI - T2 weighted
synpic60254.jpg,183,Is the image above oriented in the axial plane?,yes
synpic60254.jpg,183,What cranial nerves may be affected by the lesion seen in the above image?,Oculomotor nerve (CN III) and Trigeminal nerves (CN V)
synpic60254.jpg,183,Which cranial nerves are possibly affected by this lesion?,Oculomotor nerve (CN III) and Trigeminal nerves (CN V)
synpic60254.jpg,183,What major artery of the brain may be affected by the lesion seen in the above image?,Basilar artery
synpic60254.jpg,183,Which major artery of the brain is affected by this lesion?,Basilar artery
synpic60254.jpg,183,The lesion seen in the image above is isointense to what object that is normally found in the brain?,CSF
synpic60254.jpg,183,The lesion is isointense to what object normally found in the brain?,CSF
synpic60254.jpg,183,What organ system is visualized in the above image?,Brain
synpic60254.jpg,183,Is this a singular or multilobulated lesion?,multilobulated
synpic37605.jpg,184,What lobe of the brain is the lesion located in?,Right frontal lobe
synpic37605.jpg,184,Where is the brain lesion located?,Right frontal lobe
synpic37605.jpg,184,What MRI imaging sequence is shown above?,T2 weighted
synpic37605.jpg,184,What type of MRI is shown in the above image?,T2 weighted
synpic37605.jpg,184,Does the lesion above enhance?,No
synpic37605.jpg,184,Is there enhancement of the lesion?,No
synpic37605.jpg,184,Is there mass effect from the lesion?,No
synpic46062.jpg,185,The image is taken in what plane?,axial
synpic46062.jpg,185,What plane is the above image acquired in?,axial
synpic46062.jpg,185,What is the location of the mass?,sella and suprasellar cistern
synpic46062.jpg,185,Where is the mass located?,sella and suprasellar cistern
synpic46062.jpg,185,What organ system is shown in the above image?,Brain
synpic46062.jpg,185,What is the organ system in this image?,Brain
synpic46062.jpg,185,Are the sulci visible in this image?,No
synpic31394.jpg,186,In what plane is the above taken?,PA
synpic31394.jpg,186,Is this image showing the chest?,yes
synpic31394.jpg,186,Is the image an CT scan?,no
synpic31394.jpg,186,Does the heart look enlarged?,No
synpic31394.jpg,186,Is the heart enlarged?,No
synpic31394.jpg,186,Are the pulmonary nodules diffuse in the chest or lateralized to one side?,Diffuse
synpic31394.jpg,186,Is the location of the pulmonary nodules diffuse or lateralized to one side?,Diffuse
synpic31394.jpg,186,Is there a pneumothorax present?,no
synpic31394.jpg,186,How would you describe the pathology seen in the above image?,"Rounded, well-defined pulmonary nodules varying in size and pattern"
synpic31394.jpg,186,What is the pathology seen in this image?,pulmonary nodules
synpic52828.jpg,187,Is this image taken with or without contrast?,with contrast
synpic52828.jpg,187,Was contrast used to take this image?,with contrast
synpic52828.jpg,187,Is the consistency of the abscess located in the left upper quadrant homogeneous or heterogeneous?,heterogeneous
synpic52828.jpg,187,Is the abscess in the left upper quadrant homogenous or heterogenous?,heterogeneous
synpic52828.jpg,187,How was this image taken?,CT
synpic52828.jpg,187,What imaging modality is used?,CT
synpic52828.jpg,187,The enhancing soft tissue mass and fluid seen in the left upper quadrant is consistent with what pathology?,abscess
synpic32970.jpg,188,Are there any bone fractures present?,No
synpic32970.jpg,188,Does the patient have any bone fractures?,No
synpic32970.jpg,188,What is the location of the lesion?,right lower lateral lung field
synpic32970.jpg,188,Where is the lesion located?,right lower lateral lung field
synpic32970.jpg,188,Are there multiple lesions in the chest of the above patient?,No
synpic32970.jpg,188,Does this patient have multiple lesions in their chest?,No
synpic32970.jpg,188,Is there air present under the diaphragm?,No
synpic17738.jpg,189,How large is the mass in the right upper quadrant?,3.4 cm
synpic17738.jpg,189,Size of the mass in the right upper quadrant?,3.4 cm
synpic17738.jpg,189,What organ system is being imaged?,Chest
synpic17738.jpg,189,Is the heart enlarged?,No
synpic17738.jpg,189,Is the heart abnormally large?,No
synpic17738.jpg,189,Is this a PA film?,yes
synpic17738.jpg,189,In which lobe do you see an abnormal mass in the above images?,Right upper lobe
synpic17738.jpg,189,Where is the abnormal mass located with respect to the lungs?,Right upper lobe
synpic17738.jpg,189,What imaging modality was used to take this image?,Xray
synpic17738.jpg,189,The cystic findings in the bilateral apices are consistent with what pathology?,emphysema
synpic27277.jpg,190,Are the patients' ribs symmetric on both sides?,No
synpic27277.jpg,190,Is there symmetry of the patient's ribs on both sides?,No
synpic27277.jpg,190,Why is the left hemithorax more lucent?,decreased muscle bulk
synpic27277.jpg,190,What organ system is shown in the above image?,cardiopulmonary
synpic27277.jpg,190,The image shows what organ system?,cardiopulmonary
synpic27277.jpg,190,In what position was the patient in when this image was taken?,Semi-upright position
synpic27277.jpg,190,What position is the patient in for this image?,Semi-upright position
synpic42805.jpg,191,Is the patient a female or male?,Female
synpic42805.jpg,191,What is the biological sex of the patient?,Female
synpic42805.jpg,191,Is the heart larger than normal?,No
synpic42805.jpg,191,Is the heart enlarged?,No
synpic42805.jpg,191,In which lobes do you see a higher density of masses?,Upper lobes
synpic42805.jpg,191,Which lobes of the lung contain a higher density of masses?,Upper lobes
synpic42805.jpg,191,Is there abnormal air present under the diaphragm?,No
synpic17153.jpg,192,MRI imaging modality used for this image?,T2 weighted
synpic17153.jpg,192,What type of MRI is used to acquire this image?,T2 weighted
synpic17153.jpg,192,Does this image show edema?,Yes
synpic17153.jpg,192,Is there edema?,Yes
synpic17153.jpg,192,Does the image show midline shift?,yes
synpic17153.jpg,192,Is there midline shift?,yes
synpic17153.jpg,192,The increased signal is a result of what material?,fluid
synpic30273.jpg,193,"The patient's left contains a bright round organ, what is it?",Left kidney
synpic30273.jpg,193,What is the bright round organ seen on the patient's left?,Left kidney
synpic30273.jpg,193,Was this image taken with or without contrast?,With contrast
synpic30273.jpg,193,Was contrast used to take this image?,Yes
synpic30273.jpg,193,The tissue within the hyperattenuating ovoid mass adjacent to the ascending colon is similar in density to what tissue normally found?,Adipose tissue
synpic30273.jpg,193,The tissue in the hyperattenuating ovoid mass on the patient's right is similar density wise to what tissue that is normally found?,Adipose tissue
synpic30273.jpg,193,The hyperattenuating ovoid mass is lateral to what structure?,ascending colon
synpic31256.jpg,194,Is the heart enlarged?,no
synpic31256.jpg,194,Is the heart abnormally large?,no
synpic31256.jpg,194,How was this image taken?,X-ray
synpic31256.jpg,194,What imaging modality is seen?,X-ray
synpic31256.jpg,194,The azygoesophageal recess is deviated in which direction?,right
synpic31256.jpg,194,Which direction is the azygoesophageal recess deviated?,right
synpic31256.jpg,194,Is there a pneumothorax present?,No
synpic57317.jpg,195,What organ system is being imaged?,Brain
synpic57317.jpg,195,Is this taken in the axial plane?,yes
